id	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
238	90fb9d26dd05e5493513f68216fc6174	FN690164.1.1703	90.083	363	36	0	1	363	367	5	2.8e-132	472
239	02f946e75be7d3be708674f1572d9f76	SIMON.GV9	99.448	362	2	0	1	362	375	14	0	658
240	5130303e0e82a61c4ba5876ed54fe798	MW078526.1	98.338	361	6	0	1	361	362	2	0	634
241	98422219c2c5b559b344904236a0a7e9	EU380285.1.1786	98.356	365	6	0	1	365	414	50	0	641
242	3311f86343e5cceff3c8ae745b2bc912	AY854218.1.1398	95.556	360	15	1	1	360	377	19	2.06e-163	575
243	da1212355bd2a63ce2deb26f8c818343	EU380293.1.1808	95.33	364	17	0	1	364	414	51	1.61e-164	579
244	25add1f6a1fcda6bfa8922eebc9a5ce9	KT072998.1.1741	96.562	349	11	1	1	349	383	36	5.54e-164	577
245	e62bb27afb257d4a07f76c47656c00d5	AY781428.1.2002	96.01	401	14	2	1	400	447	48	0	651
246	64051ef647b34802618a71bb1cfd1a88	OL388451.1	100	361	0	0	1	361	363	3	0	667
247	82b15d0b69dee5eb64bb1620aaaa4fda	EU380293.1.1808	95.068	365	16	2	1	364	414	51	7.5e-163	573
248	1bbc2865c6ccdff698e29a622b0105a2	SIMON.SLH10	99.169	361	3	0	1	361	375	15	0	651
249	4c32a878be7a8436329479085816a939	AB252755.1.1713	97.199	357	10	0	1	357	357	1	2.64e-172	604
250	c0e31c46f3da6d94680f0dd2e4997a4f	KY937692.1.1668	100	349	0	0	1	349	349	1	0	645
251	56314bd29c33d8d57d9bff05fc5c0b7f	KF417662.1.1622	91.837	343	24	4	1	341	365	25	2.03e-133	475
252	29fa8c31e3ecbbf30be38f9882db1a13	KC215423.1.1417	100	360	0	0	1	360	391	32	0	665
253	22dd09f7d6cdf7b284f8d1da8adff804	KT285798.1.1637	100	359	0	0	1	359	396	38	0	664
254	17551bc6a6d914c10c0631e6f2a8c62c	OM691506.1	94.678	357	14	5	1	354	355	1	3.54e-156	551
255	5ea7e4633d205099f457e2d7d7cf2843	DQ790084.1.1815	100	369	0	0	1	369	410	42	0	682
256	fe3da10f41f2e3e101b4c7b2c61a2304	EF423417.1.1788	100	348	0	0	1	348	398	51	0	643
257	79f1be102d73ece5a5251f3c5da7b661	SIMON.SLH10	96.953	361	11	0	1	361	375	15	7.33e-173	606
258	1a4cadc9471ceccd528dbeba5499f1d7	AM408889.1.1796	98.898	363	3	1	1	363	409	48	0	647
259	316628480b105c06fa2d5511402a6c54	OL388469.1	92.479	359	23	4	1	356	358	1	5.94e-144	510
260	c8ca7c654e477fd557fc3983e3a0c81d	KJ658413.1.1613	92.42	343	26	0	1	343	379	37	7.42e-138	490
261	ffa357e1037a4db84d01c623b6e12714	AF372771.1.1498	98.73	315	2	2	1	314	314	1	2.04e-158	558
262	13abc68c25a1143076f8d2843ebd4ed3	EU371354.1.1766	97.79	362	7	1	1	362	411	51	7.3e-178	623
263	23d241c4ba5e6bce11dbe843b0d12368	KC771152.1.1810	99.458	369	2	0	1	369	418	50	0	671
264	549b866656888e074d5bd8f7c2ed77f6	MF077759.1.1744	97.808	365	7	1	1	364	396	32	1.58e-179	628
265	505b14a073cb4d61ca723961a58f8f67	AY763126.1.1301	96.477	369	9	3	1	366	380	13	7.43e-173	606
266	0da1c91725f2ffc0dad0549a63b8648d	JF903599.1.1835	98.473	393	5	1	1	392	440	48	0	691
267	648c375d8f4d9cb3bccb3095e4623c8a	AF228686.1.1776	96.133	362	10	4	1	360	398	39	2.65e-167	588
268	0995a2f473d5cecb107327c2ff119ff5	JX678598.1.1710	96.793	343	8	3	1	340	373	31	9.98e-162	569
269	fdc07d33f13fea5a0adccfbd0ef18556	HM638005.1.1789	98.404	376	6	0	1	376	408	33	0	662
270	29b72da32f27e0bc5ee28107a621608f	AB252755.1.1713	94.413	358	18	2	1	357	357	1	1.26e-155	549
271	029e6a8b0aba78e1bb7995752518162d	EF591327.1.1704	98.649	370	5	0	1	370	370	1	0	658
272	9b0c1fe0a003e2a31f8d7d737c06e3dd	JF264870.1.1683	99.13	345	3	0	1	345	370	26	2.49e-177	621
273	94425ae5d745c7fd5bccb0feb038e885	KP187822.1.1301	96.601	353	10	2	1	352	382	31	3.34e-166	584
274	ff852ed34357cdf66f4d3bc85b8d099b	SIMON.SLH10	97.23	361	10	0	1	361	375	15	1.57e-174	612
275	1b87a561638e42d75f97e0dfc5fadd42	SIMON.XN4	94.022	368	18	4	1	368	377	14	2.75e-157	555
276	d2d53563e63e1f2022ff865cc252388a	DQ371295.1.1754	99.725	363	0	1	1	363	391	30	0	664
277	37b0ed0af272f0fdeef97d190cced90e	DQ310254.1.1803	100	363	0	0	1	363	413	51	0	671
278	220dfa622f9aaa09578714e222b81266	EU380291.1.1794	93.298	373	20	5	1	372	419	51	1.67e-154	545
279	235d34760ae9fd62527ce3d7c1275070	SIMON.CB18	100	361	0	0	1	361	372	12	0	667
280	36d19237898a35575c1dec329bc18dc9	SIMON.TN5	96.995	366	8	2	1	365	377	14	1.59e-174	612
281	8572102fdce15b8412e553bd7bbf6a6d	DQ103803.1.1794	99.721	358	1	0	1	358	409	52	0	656
282	c4b4f09d522c619713d381b6ff94d033	JQ222671.1.1648	99.728	368	1	0	1	368	411	44	0	675
283	9fdb9b8ded41c5d59ae923425720c68a	AB181898.1.1744	100	364	0	0	1	364	383	20	0	673
284	9c13d2c7bb48e014bd751046db3dcbec	FJ821480.1.1798	95.628	366	16	0	1	366	405	40	2.69e-167	588
285	0e5de2638d00fa4a5f3f6f8475b240f7	SIMON.SLH10	96.676	361	12	0	1	361	375	15	3.41e-171	601
286	f38ddb7491f2260a8c6d9a2ec95d09a3	FJ153758.1.1780	98.378	370	6	0	1	370	400	31	0	651
287	bee2c7f74ba97c6a8c62f59c48bbeea8	FR865519.2.1773	100	359	0	0	1	359	388	30	0	664
288	59c71c89aa809c09bfb559261eb1d63f	AB191413.1.1728	95.278	360	9	7	1	360	352	1	4.52e-160	564
289	8a3f23463f085bfa21e57b4c6303e326	MN786738.1	98.066	362	7	0	1	362	362	1	4.36e-180	630
290	46f9bec93fe96ad73387b3294f35831e	OQ396718.1	93.51	339	18	3	1	338	347	12	3.58e-141	501
291	71289a7988f405a0962ff5c51ef7b7f4	MH063488.1.1608	90.857	350	30	2	1	349	379	31	3.48e-131	468
292	3bf3d1ee6f26894a901a40cbb8d3fb6b	SIMON.RF9	97.802	364	8	0	1	364	377	14	1.58e-179	628
293	ff7d03c3f660d628641c45a6cbd952e9	KU743557.1.1798	98.889	360	2	2	1	360	407	50	0	641
294	6c81c881a7aa7e896a26c09744577d95	MF077722.1.1686	95.616	365	10	6	1	364	360	1	4.51e-165	580
295	e3ec0ed168e2ce64dd87c07c368c0049	KC869833.1.1806	93.048	374	19	4	1	372	396	28	7.78e-153	540
296	abfd7de90a78a08f9eebfc3f79eef1c4	SIMON.RF9	97.802	364	8	0	1	364	377	14	1.58e-179	628
297	2bcce68961f3fde312646bc3162d7b10	SIMON.RF9	97.527	364	9	0	1	364	377	14	7.34e-178	623
298	773ad59ec162eef605323ba627226fb2	MG669994.1	97.23	361	10	0	1	361	361	1	1.57e-174	612
299	44af581f27eae0438e9222b5678c1663	FJ800612.1.1386	95.924	368	13	2	1	368	395	30	1.62e-169	595
300	36fa26e6a1e6e1368007550734ae485d	KT201576.1.1736	100	349	0	0	1	349	379	31	0	645
301	2ea951372e08ce2f32c92fb334e2ae1c	AY781428.1.2002	95.761	401	15	2	1	400	447	48	0	645
302	efed7c884e1766cb3ef7d9dfec5167da	U42481.1.1729	100	359	0	0	1	359	360	2	0	664
303	28e2e9dcfb99ad4b38aea0cfbc2aa7b7	EU380309.1.1814	92.683	369	21	6	1	367	415	51	5.97e-149	527
304	726334adc831b7eb3c314c1a827aa411	SIMON.TN5	97.268	366	7	2	1	365	377	14	3.42e-176	617
305	a5bd1584752cdd90aec9f5a7eab21814	KX981845.1.1628	97.143	350	10	0	1	350	386	37	1.98e-168	592
306	d5f30a7e9fab01c2877472ae86f9a759	FN564440.1.1804	100	364	0	0	1	364	395	32	0	673
307	6819d543bf352393ed66e85706a33ec4	MH063512.1.1609	97.429	350	8	1	1	350	378	30	1.53e-169	595
308	117868a6d5be4d8b6595868dab0869e7	KR535601.1.1799	99.451	364	2	0	1	364	413	50	0	662
309	69b6aa87c3e1421ae6c08b260b30d74e	SIMON.SLH10	96.676	361	12	0	1	361	375	15	3.41e-171	601
310	e9b5b6769e17e131b196055c3c12bb2d	AB275053.1.1727	100	364	0	0	1	364	364	1	0	673
311	5061fe8fbddc94a38f6dfcad4bf5d223	EF659927.1.1713	94.231	364	16	5	1	362	371	11	3.49e-156	551
312	a0078f4073300eea59b3cb036569235d	SIMON.SBC4	99.446	361	2	0	1	361	373	13	0	656
313	27e7800e6db997dae454d45996ccdd91	SIMON.CB6	96.399	361	11	2	1	361	372	14	5.7e-169	593
314	e45486b34646f41b8cc2bd23ee45e88b	AJ841809.1.1800	98.901	364	4	0	1	364	414	51	0	651
315	0d0494d347b2700faecc4209dd9d9621	KF417676.1.1690	98.281	349	5	1	1	349	377	30	5.46e-174	610
316	47d456166d172af13f973f349a08d360	AJ561111.1.1810	100	368	0	0	1	368	408	41	0	680
317	a32ab817a3b20496146c0f8ef45eddf6	GQ995419.1.1767	97.521	363	9	0	1	363	411	49	2.63e-177	621
318	9e1b4657d300491e69c718ff8192c313	KU561199.1.1709	99.143	350	3	0	1	350	374	25	4.2e-180	630
319	e55dd0299f43c63baee76856783ed108	SIMON.SLH5	96.995	366	7	2	1	365	383	21	1.59e-174	612
320	93baa8e5a86a6fa19086700933e4b0f0	AY232606.1.1779	99.725	364	1	0	1	364	414	51	0	667
321	4d8468315b755d7a217816ea8efc8c45	AM502013.1.1726	96	350	13	1	1	350	379	31	3.34e-161	568
322	0ec20bd12a69705cf2924cbdd501f3f9	KP404878.1.1806	100	357	0	0	1	357	406	50	0	660
323	d442f08b6aa00902f7a9bf8ceb4714ea	AJ966505.1.1748	100	364	0	0	1	364	377	14	0	673
324	e36bdab6ef61dac2cfbbaf24a886aa72	KX158737.1.1764	99.719	356	1	0	1	356	406	51	0	652
325	8b039caee233ac7b512711f728508ddc	DQ093369.1.1806	99.725	363	1	0	1	363	413	51	0	665
326	7eaa1df19796ff0c224476ddf7fb74d6	SIMON.RF9	96.978	364	11	0	1	364	377	14	1.59e-174	612
327	84cabb09943473c7237b90ab1c3791a7	SIMON.AH3	98.623	363	5	0	1	363	376	14	0	643
328	3a0e446d2df7539abbeff5d5ba193250	LC746846.1	95.317	363	14	3	1	362	370	10	7.45e-163	573
329	eb0d8b5a191bcb280f3532331615be3f	AY593940.1.1716	93.132	364	22	3	1	363	377	16	4.56e-150	531
330	ad865bbe16573ecb98ff7eac4dd64f28	JX159451.1.1626	100	349	0	0	1	349	379	31	0	645
331	97cc58fa292ac75c1db1cf931ed11e87	EF526890.1.1826	100	369	0	0	1	369	420	52	0	682
332	d7bfb3fd30f7e2c876212dad9b4e55b0	JN680741.1.1801	99.44	357	2	0	1	357	407	51	0	649
333	fb058e20cf020b8e50b2daedfddc5887	DQ810194.1.1714	100	360	0	0	1	360	388	29	0	665
334	c5d8be9bed6efc0a79f2dcb2fba0dff3	KC674659.1.1791	100	350	0	0	1	350	400	51	0	647
335	6b5a74386250af26451a98999abdb431	SIMON.SLH10	96.676	361	12	0	1	361	375	15	3.41e-171	601
336	e5f0cca8219777306dd40fc031e7444d	KP187822.1.1301	94.602	352	17	2	1	350	382	31	5.63e-154	544
337	d31c6e3f983fb0063c313d7a520b8c9f	HM564609.1.1615	94.785	326	15	2	1	325	325	1	7.73e-143	507
338	b5c2ea7d3d2961b360b2f6818798ad9e	KP790152.1.1783	98.626	364	4	1	1	363	400	37	0	643
339	7455fd45a5b394c0d64b43042d439e89	KY322507.1.1732	99.715	351	1	0	1	351	372	22	0	643
340	8135e12c4b4eb6caf52c42a11e21fc5d	SIMON.TN8	92.837	363	25	1	1	363	375	14	2.12e-148	525
341	bde3d21c7f6277dc43c5303242a9c5c9	AY489687.1.1754	99.443	359	2	0	1	359	376	18	0	652
342	b5883744c252a80309cddc7671f10242	KP260510.1.1711	100	357	0	0	1	357	392	36	0	660
343	dc3900d376b0bb18af2924ad0f1c276d	AWOL010411020.1046.2616	100	365	0	0	1	365	414	50	0	675
344	1e9412d1b651bb4c711dfdb57c100af8	SIMON.CB6	96.122	361	12	2	1	361	372	14	2.65e-167	588
345	f9682730d962ce19251b39247379e64f	HQ413685.1.1916	100	362	0	0	1	362	408	47	0	669
346	4e7f045d6689b0740aee61ed6e39f5a7	OQ396740.1	97.681	345	6	2	1	344	345	2	2.06e-168	592
347	2e3223735612cf39059ca185a257a2d0	KU556411.1.1788	100	362	0	0	1	362	412	51	0	669
348	71d3f576346935e659491c5fc9135d6c	OQ396740.1	97.681	345	6	2	1	344	345	2	2.06e-168	592
349	3e951c1f1bdf2c04920ae68f53657f1c	OR590999.1	93.889	360	18	4	1	357	359	1	7.54e-153	540
350	c7a61cbd32b9ea31750f7de803e1e9c4	FN690187.1.1699	98.626	364	5	0	1	364	368	5	0	645
351	bdcbba5855aa0f214783d80b9c042790	FR874434.1.1818	99.729	369	1	0	1	369	417	49	0	676
352	a9b20ce693a8572eb5886e017d276017	KY054933.1.1715	99.123	342	3	0	1	342	365	24	1.15e-175	616
353	d550e185a12ecfff08ded8484514bea8	KR704194.1.1823	95.393	369	17	0	1	369	418	50	2.72e-167	588
354	3b425dfb853b4ded8589b8e5756f13a3	KC309474.1.1617	99.429	350	2	0	1	350	384	35	0	636
355	1ce047a485c5af095f47600f5131856f	AF022198.1.1801	99.725	363	1	0	1	363	413	51	0	665
356	159d5ed532096c54f057e00b6ea11c5e	AY620355.1.1267	97.832	369	8	0	1	369	395	27	0	638
357	5ec440c13275f47d054accf29a881432	MF077747.1.1789	92.12	368	24	5	1	367	413	50	4.65e-145	514
358	261079e96ba43c0ac2e15b21d958ebcd	AB430617.1.1780	100	350	0	0	1	350	398	49	0	647
359	f4ef7ec1b61921db08baf4677e8daf03	MF077759.1.1744	98.361	366	4	2	1	365	396	32	0	641
360	9f53ab143c86ca1249afcdc02c88badd	AB191413.1.1728	96.328	354	11	2	1	354	352	1	4.41e-165	580
361	09699e48cb96a47e90ad021709240787	AY365459.1.1761	99.208	379	2	1	1	379	406	29	0	682
362	5f18971c53d83f0dbb3ad97bdf5e6fed	EF591328.1.1705	95.968	372	13	2	1	372	370	1	9.9e-172	603
363	59f2c7a5b1587d8662b83f20ce426787	JX099032.1.1742	98.886	359	4	0	1	359	391	33	0	641
364	9873095ee9c51eb3dea2382e425a53bd	MG669916.1	95.291	361	15	2	1	359	383	23	2.66e-162	571
365	723b05f8bc5693aaf6928c25867194eb	KX120663.1.1727	99.415	342	2	0	1	342	382	41	2.47e-177	621
366	cff7a7a8f56385126dbbb6dc63d050d4	OL388451.1	99.448	362	2	0	1	362	363	2	0	658
367	aff87e9f4af53468d97c4a8ff9a11bc7	EU050975.1.1777	99.728	368	1	0	1	368	397	30	0	675
368	6734e32a604cdbdbe6b1fcf395833768	SIMON.CB6	96.936	359	11	0	1	359	372	14	9.42e-172	603
369	3d9cb00b5bbef6cdec2ae4eb56a011c2	SIMON.CB6	96.667	360	11	1	1	360	372	14	4.4e-170	597
370	5dd3263f2d9b8cc169a22f202d7f9c9b	OL388451.1	99.448	362	2	0	1	362	363	2	0	658
371	b9ae9fdf6f1be9e5b77c5b45d8a66839	AB847419.1.1745	98	350	7	0	1	350	391	42	1.97e-173	608
372	7c86033f1a83e3e1b9fee72031090b18	AC256215.2907.4706	99.727	366	1	0	1	366	414	49	0	671
373	b19dc43840035b95d3582b8c0b2f8135	KT633865.1.1686	95.946	370	15	0	1	370	370	1	3.51e-171	601
374	9c30f63d6067394419ecfcea03e3c63f	KJ925486.1.1368	99.688	321	1	0	1	321	321	1	2.35e-167	588
375	e2d4bc817fbbe466f22e8d713f1a9163	JQ781892.1.1799	93.503	354	20	3	1	351	402	49	7.36e-148	523
376	b8bcb45c22676eed38c6a6fc8837b819	DQ790076.1.1884	98.795	415	3	2	1	414	465	52	0	737
377	d4ce6e349129294e9965858458a92552	HM564609.1.1615	95.385	325	15	0	1	325	325	1	3.57e-146	518
378	a2b6de43ddb330657dd94680a9c5f50b	JQ222930.1.1638	99.187	369	3	0	1	369	410	42	0	665
379	66cd8f99b4bcac7dab850bf7fa696bc2	MG669976.1	95.568	361	13	3	1	360	359	1	1.59e-164	579
380	3b46264b776ad1de61e329f91eeddd94	HQ643373.1.1799	94.823	367	14	3	1	362	388	22	3.47e-161	568
381	0d94f9ec36c0b98e673ef535f151df2c	AY553974.1.1739	99.455	367	2	0	1	367	367	1	0	671
382	362613bad963bd4594c7440c5ce41877	SIMON.SLH10	96.676	361	12	0	1	361	375	15	3.41e-171	601
383	dcb9d4fa3eafa561f6db7e35400908a3	KY652373.1.3050	91.379	348	24	5	7	348	398	51	2.68e-132	472
384	669058ed37101522ecabe13bb5740429	KJ761208.1.1778	99.164	359	3	0	1	359	409	51	0	647
385	dc2cf6e366b557edeb5586454585bab8	SIMON.SLH10	96.399	361	13	0	1	361	375	15	1.59e-169	595
386	3cdd3a58c4da88351daed83a91a15aea	MN786735.1	98.854	349	4	0	1	349	349	1	7.27e-178	623
387	3cbca9b4b16868e88a6c1783cbd56d51	KY077693.1.1387	98.895	362	4	0	1	362	377	16	0	647
388	b7a4271606f7708772e1198f1f6cb2d6	FJ153792.1.1799	98.123	373	7	0	1	373	402	30	0	651
389	20f6ccfe2981f501812ffce19505027e	SIMON.CB6	95.845	361	13	2	1	361	372	14	1.23e-165	582
390	0fbac01301b1cd8eb35a9a68cde5086f	JQ222671.1.1648	97.554	368	7	1	1	366	411	44	1.59e-179	628
391	0ff616e874a933c8c588850ff1609bba	SIMON.SLH10	96.953	361	11	0	1	361	375	15	7.33e-173	606
392	cb0ba78fefbf0f0c3c7d44b99d936280	EU380285.1.1786	94.809	366	17	2	1	365	414	50	9.73e-162	569
393	b2834d78dddbe934849310b879eb630d	FR874586.1.1790	100	362	0	0	1	362	411	50	0	669
394	8714c61df078336c9db854dcd1180497	KJ546292.1.1753	97.051	373	9	2	1	373	375	5	5.82e-179	627
395	40c3f1767a148e72c8599b031dd01f24	FN690728.1.1696	94.521	365	15	4	1	363	362	1	2.1e-158	558
396	14dcd44d2c931a4abc4fa722b7e36c8f	AJ966472.1.1759	100	367	0	0	1	367	382	16	0	678
397	33dc2812e6b8f5a115380a304b8d4915	KU743557.1.1798	98.889	360	2	2	1	360	407	50	0	641
398	cebe3074cd574e3245dcdaeb583e3f9e	AC242165.161185.163000	100	364	0	0	1	364	412	49	0	673
399	4383f3ea909748139e7d5fcb90ba3ced	MH337254.1.1788	100	367	0	0	1	367	397	31	0	678
400	0affcafba20c9b67b33815c4fb59defe	AF099183.1.1788	94.183	361	21	0	1	361	406	46	3.48e-156	551
401	c699baf871a43e3932e715f9c5e7e72f	SIMON.TN11	100	367	0	0	1	367	388	22	0	678
402	e49defd17d4532728d7dad3d35f79327	AY527054.1.1814	99.729	369	1	0	1	369	419	51	0	676
403	3582137de14a926e6a93f5dc37740a51	AM502013.1.1726	96	350	13	1	1	350	379	31	3.34e-161	568
404	9974d75670f1202d59a9e8d98d00b3cb	KJ759242.1.1793	99.448	362	2	0	1	362	412	51	0	658
405	6a7103dd5ffbf9064efea4b71543ef3f	AC256215.2907.4706	99.727	366	1	0	1	366	414	49	0	671
406	5d05961ff9a1e909a86adce2757e93a4	SIMON.TN3	91.413	361	27	4	1	358	373	14	2.12e-138	492
407	a6957a22738690d92e5963f0f9a582d6	DQ001138.1.1750	100	359	0	0	1	359	371	13	0	664
408	f2352ee8c06d4261319ac9f19fe061f6	KR704194.1.1823	95.405	370	16	1	1	370	418	50	2.72e-167	588
409	b5070c9c4a3df9abc710c56c06bdf0de	MH063508.1.1610	99.425	348	2	0	1	348	381	34	0	634
410	821089ce9471fc7dc08661d7aa6f173b	OL388451.1	99.724	362	1	0	1	362	363	2	0	664
411	6758b9a2d05775b5e47c282294ac8170	SIMON.SLH10	96.122	361	14	0	1	361	375	15	7.38e-168	590
412	57fb60cc67348dff450407f8389460df	AM774569.1.1796	98.969	388	4	0	1	388	417	30	0	695
413	38acb0b8922e5f3b90e2272f25dc0a26	FJ790717.1.1802	100	366	0	0	1	366	393	28	0	676
414	5d235abe71b1fc59363b979abda32a67	AC256215.2907.4706	99.209	253	2	0	1	253	414	162	6.2e-128	457
415	2260106f7902392fd692ded52e438c40	AB233621.1.1692	99.727	366	1	0	1	366	390	25	0	671
416	babea8af215ccc6c9eb1c980aa8f5145	AB275039.1.1729	100	359	0	0	1	359	359	1	0	664
417	fa0a475d6e5791162f00d51042a64aa3	AY179977.1.1740	96.774	341	11	0	1	341	391	51	9.04e-162	569
418	526e8d453402d9d5460846e0d9a2e3a1	KY077693.1.1387	99.724	362	1	0	1	362	377	16	0	664
419	ba985fdd0f222b9a65214a4558b02443	EU050978.1.1776	99.458	369	2	0	1	369	398	30	0	671
420	4f5eb105071f9cdccc9b20b5f2e0f139	KF417662.1.1622	91.545	343	25	4	1	341	365	25	9.43e-132	470
421	305bcf952671e500db88be03e6ede1e3	AC256215.2907.4706	99.727	366	1	0	1	366	414	49	0	671
422	e8556b19744b8452c0a938f27c5e1ad9	OM691506.1	94.678	357	14	5	1	354	355	1	3.54e-156	551
423	6d0fa3e9e73da57ce57b75aae718993d	SIMON.XN4	93.784	370	16	4	1	369	377	14	1.28e-155	549
424	b1f2007f51d64ab89a31921433464db3	KJ763672.1.1776	99.722	360	1	0	1	360	410	51	0	660
425	c9e1ea9ba13abe0a7f774f6befdc6216	EF591333.1.1699	97.245	363	7	3	1	361	362	1	1.59e-174	612
426	d3a5e02afdae7755306645a4caf199a3	MF443162.1.1752	93.158	380	10	6	1	380	394	31	6.16e-154	544
427	c5b27ad21a61164b70827d9cad58c338	SIMON.RF9	97.253	364	10	0	1	364	377	14	3.41e-176	617
428	40883bd502e6156c3991501c310fa66b	FJ832158.1.1754	92.437	357	23	3	2	358	408	56	7.58e-143	507
429	c93605e0577b64f57324a73fd8c08de6	LR746229.1	90.137	365	31	4	1	364	410	50	1.01e-131	470
430	36688817ea6d63a1168abc45609ec733	GQ223284.1.1789	97.345	339	8	1	1	339	402	65	5.37e-164	577
431	ff4d10b48eedb5f0d624d9286f4b0d7a	AB048282.1.1785	100	359	0	0	1	359	403	45	0	664
432	c92cb0a975141dffc8996965eac5631b	HQ643697.1.1796	92.663	368	19	7	1	364	389	26	7.66e-148	523
433	b573bbde7e22bf5b17cbb36fb7b54296	HQ696565.1.1267	100	368	0	0	1	368	394	27	0	680
434	cea387594c70228cebfe220ea8f9952b	JF723652.1.1747	99.727	366	1	0	1	366	366	1	0	671
435	10a1a3483cb9ec9acb8678f6d395ce54	AB255833.1.1777	97.253	364	10	0	1	364	414	51	3.41e-176	617
436	71240a23d176cd9f2c11b03f33d081bc	MH061278.1.1677	100	343	0	0	1	343	364	22	0	634
437	8f58e462acf7dd735d0099d28d00c221	EF024299.1.1788	99.449	363	2	0	1	363	410	48	0	660
438	f75c46d1bb8e81cfc4380b0509a4aab2	DQ408759.1.1783	92.916	367	24	2	1	366	413	48	1.28e-150	532
439	26b04b400681e3c0a65454d60cbb6f5e	EF591328.1.1705	95.968	372	13	2	1	372	370	1	9.9e-172	603
440	9ddfe139a45a26982a5e29c18f0d8c36	SIMON.RF9	97.802	364	8	0	1	364	377	14	1.58e-179	628
441	f92e9c82b20e129be199f1315868729f	AB564298.1.1800	100	363	0	0	1	363	413	51	0	671
442	9c2b2580076a8fbd57e115f3d901a61c	KU743557.1.1798	98.603	358	5	0	1	358	407	50	0	634
443	9edb88ee90e8819e40f89ba4a373d854	U33130.1.1773	98.525	339	4	1	1	338	388	50	4.11e-170	597
444	79ff8c680667dbe66ddfccf9fdb1929a	MF077722.1.1686	95.342	365	11	6	1	364	360	1	2.1e-163	575
445	a229adbddbf94cde8920e7f483d6cea3	KC488458.1.1677	99.719	356	1	0	1	356	356	1	0	652
446	058f72894a4c1b41bd2c23072eb8be14	KR535601.1.1799	98.352	364	6	0	1	364	413	50	0	640
447	68528a2dcad179703990f5608b08cf64	AY179975.1.1735	91.098	337	24	6	1	332	386	51	3.32e-126	451
448	7aa9b5c71311a1d66943022ec5cd67f6	HQ643697.1.1796	91.328	369	24	7	1	366	389	26	4.67e-140	497
449	c15d9f54a116606725172d5840c293db	MH061278.1.1677	99.708	343	1	0	1	343	364	22	1.48e-179	628
450	4db2ad9e9ad959b7e21e12ba14c5017b	OL388451.1	99.448	362	2	0	1	362	363	2	0	658
451	9ae8495c446af16fdc233b4c2aaf016a	MZ476003.1	92.837	363	24	2	1	363	382	22	2.12e-148	525
452	d53b503d9ddbefac497b0a6824ac41ac	JN048124.1.1795	100	362	0	0	1	362	411	50	0	669
453	384b75f9722059607ae45b5520861f1d	AJ312273.1.1795	99.169	361	2	1	1	361	382	23	0	651
454	a2bd37d81ff9197b8f440d6e3e473865	KT346254.1.1793	100	357	0	0	1	357	406	50	0	660
455	83597b0555e25655a0d4216a1008f7ab	JQ420120.1.1784	98.611	360	5	0	1	360	409	50	0	638
456	035a002f882684ce0163a1ca9132b6df	OQ396740.1	99.42	345	1	1	1	345	345	2	2.03e-178	625
457	ecd33d5e99a0a2a95ca5c79b036bd3c3	FJ821480.1.1798	94.005	367	20	2	1	366	405	40	2.73e-157	555
458	ae49dd7efcaa04dd9f4e402840477559	AY232607.1.1809	99.725	364	1	0	1	364	410	47	0	667
459	7aa602bb0a6d794a293e31d7dce2873e	FJ832158.1.1754	99.718	354	1	0	1	354	409	56	0	649
460	7518dba647dd18c18066f480a66b665e	MN786735.1	90.028	351	31	3	1	349	349	1	3.63e-126	451
461	202291c17db4849f7c38e7be49c3136f	SIMON.GV2	97.796	363	8	0	1	363	375	13	5.66e-179	627
462	3712f8dc022fcaa29de47489f5acfc79	LC109024.1.1767	97.772	359	8	0	1	359	409	51	9.35e-177	619
463	64f499c0f984ac8f2f0277afb04d7d9d	KC771202.1.1792	99.44	357	2	0	1	357	407	51	0	649
464	d2ac7802c6bb84f29d121bfb239e706e	AM503929.1.1802	99.725	364	1	0	1	364	416	53	0	667
465	273e3de85cbb465e94f4ca2edef572c2	KX602083.1.1697	98.603	358	5	0	1	358	358	1	0	634
466	97df787818e113742d11ef9a0d855f00	SIMON.RF9	96.978	364	11	0	1	364	377	14	1.59e-174	612
467	95220041a569c663678a1eac384060a4	KJ758132.1.1786	96.703	364	12	0	1	364	414	51	7.39e-173	606
468	cd8952c9277fa0aa6e3857769034e5c0	DQ103869.1.1818	98.352	364	6	0	1	364	414	51	0	640
469	3aa1c6c863b8e38a1bd40ed979a7b27c	U42478.1.1717	99.721	359	1	0	1	359	360	2	0	658
470	be305ab84866ed74e9f3f7b64a2e3d60	OR590957.1	92.676	355	25	1	1	354	355	1	5.94e-144	510
471	58b91d5af5f9f184ccbc83ae2d3fb6a9	SIMON.RF9	97.253	364	10	0	1	364	377	14	3.41e-176	617
472	22e48e2b1ecd9b547606e026d46b7686	EF591129.1.1770	95.556	360	14	2	1	359	407	49	2.05e-163	575
473	ccd2b37bf7505acd2c4b5a6f5223d49f	AY179976.1.1734	99.699	332	1	0	1	332	382	51	1.86e-173	608
474	0d06a977a78ebe82ed60a219564570b1	KM020188.1.1729	98.329	359	6	0	1	359	387	29	4.32e-180	630
475	bf3fda8b80e7566bae322d571accba49	FJ832156.1.1753	93.016	315	19	3	27	339	369	56	7.3e-128	457
476	d950d4d5090c4c54c8e96487ed148164	SIMON.SLH10	96.399	361	13	0	1	361	375	15	1.59e-169	595
